Meter_Hours,Latitude,Longitude,Pay By Cell Number
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7471773975395,-73.9884568011454,105561
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7622119138112,-73.9857917331343,104264
12HR Pas Mon-Sat 0700-1900,40.7447076421584,-73.9288794446371,414646
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7518524499347,-73.9907027208258,106700
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7545694040863,-73.9878931111391,107647
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7170347871307,-73.998083471763,105429
3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400,40.7405612880275,-74.0064612042745,102014
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.753104968772,-73.9915090490128,102207
12HR Pas Mon-Sat 0700-1900,40.7463871546386,-73.9317166102817,417066
2 HR Pas Mon-Sat 0830-1900,40.8476821777499,-73.9347991800975,109464
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7629356087305,-73.9836281163732,104232
2HR Pas Mon-Sat 0700-2300,40.739188748088,-74.0063854132305,102006
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7562149208846,-73.9834676787301,101222
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7555061097108,-73.9779030454283,103694
3HR Com Mon-Fri 1000-1600 /5HR Pas Mon-Fri 1900-2400 /5HR Pas Sat 0800-2400,40.7645132469136,-73.9873687910805,106612
12 HR Pas Mon-Sat 0600-2200,40.7421334193977,-73.9567327175364,412272
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7627447834541,-73.9775911425503,103174
2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7623827534968,-73.9833045632108,105406
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7532924662135,-73.9883966079282,101187
3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400,40.73935987222,-74.0058105449931,106174
2HR Pas Mon-Sat 0900-1900,40.775968577997,-73.9793182222196,109450
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.758355202328,-73.9749371642742,107253
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7167819761122,-73.9973554198328,101369
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7607545695387,-73.9884115576945,103104
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7619120513172,-73.9831285484403,107112
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7600156938843,-73.9691867070407,104616
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7651553930792,-73.9813820135565,105365
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7521224717537,-73.9856117343652,106845
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7600547035833,-73.9729242634101,104289
12HR Pas Mon-Sat 0700-1900,40.7426657362406,-73.9445987895079,414115
12HR Pas Mon-Sat 0700-1900,40.744360717969,-73.9406171818191,412854
2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7650771155517,-73.9819861070929,105366
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7449253699611,-73.9888732102894,104912
2 HR Pas Mon-Sat 0830-1900,40.7253594476829,-73.8511460925156,465682
3HR Com Mon-Sat 0800-1900 /5HR Pas Mon-Sat 1900-2400,40.7196926635727,-74.0024911765341,106320
12HR Pas Mon-Sat 0700-1900,40.7474406970892,-73.9279733711427,412868
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7537125870925,-73.9794677963142,101513
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7598216448235,-73.9684770308409,106079
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7549197253645,-73.9782029317955,103696
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7560799500826,-73.9734180841547,105982
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7631294787328,-73.9879713191395,102977
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7610282848336,-73.9841845280351,105155
3HR Com Mon-Sat 0800-1900 /5HR Pas Mon-Sat 1900-2400,40.7200952688829,-74.0030516763915,106320
3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400,40.7398624087807,-74.0067915213445,106184
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7544084595161,-73.9888480894397,102047
12 HR Pas Mon-Sat 0600-2200,40.7416362731492,-73.956499287146,426804
1HR Com Mon-Sat 0700-1900,40.7601366343905,-73.9905972846326,105954
15HR Pas Mon-Sat 0800-2200,40.6080905635215,-74.0028789530109,342822
3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400,40.7619911876053,-73.9864650614837,103124
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7504560900647,-73.9854953786305,106568
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7580849920659,-73.9840261053174,104185
2 HR Pas Mon-Sat 0900-1900,40.7797961405235,-73.7937679258167,458656
2HR Pas Mon-Sat 0900-2400,40.7203171433568,-73.9882815234898,103706
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7165682631078,-73.9973799234381,101640
3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400,40.7640720984155,-73.9849436815434,103666
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7537229427031,-73.9855656997976,103672
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7624469299519,-73.9685793316076,106579
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7580208883083,-73.9799877017887,103317
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7663814899068,-73.9866877939129,101454
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7526774151607,-73.986930458397,103868
12HR Pas Mon-Sat 0700-1900,40.7440281412071,-73.9411774683376,424877
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7528029403454,-73.9850367773795,106481
2 HR Pas Mon-Sat 0800-1900,40.8268307168128,-73.8874825043838,220848
2HR Pas Mon-Sat 0900-2400,40.7220220218915,-73.9874156359556,103739
3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400,40.7394549205825,-74.0056330260427,108250
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7668167273695,-73.9863767807664,104218
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7613134854914,-73.9829781759484,101517
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7642977033842,-73.9824779441695,104181
3HR Com Mon-Fri 0700-1600 /6HR Pas Sat 0800-2400,40.7525786591021,-73.9828563302498,103155
15HR Pas Mon-Sat 0800-2200,40.717569742953,-73.7372252609963,469234
15HR Pas Mon-Sat 0800-2200,40.6766739245015,-73.8658708603996,342828
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7587819485189,-73.9817974266047,105290
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7614047562417,-73.9724793742071,104330
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7619999958049,-73.9816689498808,106203
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7495046957738,-73.9892704497226,106301
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7594529504794,-73.977550102933,116344
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7675833069611,-73.9858145681088,105063
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7550090115212,-73.9825488718251,105184
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7556589261216,-73.9840855385641,106705
3HR Com Mon-Sat 0700-1500 / 5 HR Pas Mon-Sat 1900-2400,40.7197072679061,-74.0021396151716,106504
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7551542769546,-73.9909079099101,102478
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7602971125056,-73.9793159458559,105079
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7528521393836,-73.9911874906382,104876
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7564770360976,-73.9802104318768,105451
12HR Pas Mon-Sat 0700-1900,40.7478698619333,-73.8238966637909,458321
2 HR Pas Mon-Sat 0830-1900,40.6790309931696,-73.9682611837104,307425
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7507204403936,-73.984205282872,104318
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7551735280361,-73.9870818513688,107018
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7582091243487,-73.974368866466,102213
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7506739307591,-73.9838266962144,104449
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7551193193195,-73.9728558240433,104573
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7492886584324,-73.9887550479854,106301
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7536430538343,-73.9892323444442,103599
15HR Pas Mon-Sat 0800-2200,40.6548466476242,-74.0070821277538,342848
2HR Pas Mon-Sat 0900-2400,40.7219683731488,-73.9883127916584,101077
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7497418019675,-73.9857005528292,105318
3HR Com Mon-Fri 1000-1600 /5HR Pas Mon-Fri 1900-2400 /5HR Pas Sat 0800-2400,40.7610882402716,-73.9850951544043,102271
2 HR Pas Mon-Sat 0830-1900,40.6772298591506,-73.9689063214359,302647
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7526192028602,-73.9746878334606,102700
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7545389287161,-73.9869090715023,105070
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7540435113508,-73.9918288809114,103601
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7559032415416,-73.9846649519543,106705
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7569767174006,-73.9755618011992,104051
2HR Pas Mon-Sat 0900-2400,40.7198639680515,-73.9885129199855,103075
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7538529136364,-73.9916609091691,102205
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7602982953386,-73.9795607567619,102199
1HR Com Mon-Sat 0700-1900,40.7603209231654,-73.9893121221885,101022
2HR Pas Mon-Sat 0900-2400,40.7211536785104,-73.9887276759407,106317
12HR Pas Mon-Sat 0700-1900,40.7465217832327,-73.9325051789947,414359
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7506741582196,-73.9857466031168,104320
3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400,40.7407734124274,-74.0069702697034,102014
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7569048207126,-73.9773396647356,104811
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7182372857429,-74.0004208244595,104575
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7511715684367,-73.9833659860181,106845
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.755146889015,-73.9770368219019,104855
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7557684514252,-73.9744105304968,101214
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7518093884542,-73.9884424555337,101398
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7465481411312,-73.9884242968801,106638
16HR Pas Mon-Sat 0000-2400,40.5854139598975,-73.9525665227479,342833
3HR Com Mon-Sat 0900-1600 /5HR Pas Mon-Sat 1900-2400,40.7524086236204,-73.9897146140546,106226
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7542213056931,-73.9903116558295,102480
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7626495843145,-73.9790725994167,103578
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7538632595694,-73.9795735818328,104148
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7620022452412,-73.9738945013894,102091
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7651591043224,-73.9875898445874,103664
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7190913080472,-74.001608092476,102774
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7523830022421,-73.9900612025115,104876
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7553654829483,-73.9717313409393,104571
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7479541675408,-73.98831865508,102586
2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7636899982983,-73.9825322370514,105546
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.760641125801,-73.9879123193263,102365
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7568464015519,-73.9810778427314,105451
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7634902257521,-73.9791221203957,106417
3HR Com Mon-Fri 0700-1900 /5HR Pas Mon-Fri 1900-2400 /5HR Pas Sat 0800-2400,40.7527205681738,-73.9855140818721,102728
2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7660020906121,-73.9817908353535,101611
12HR Pas Mon-Sat 0700-1900,40.7452792691365,-73.9325662142868,425841
3HR Com Mon-Fri 0700-1600 /6HR Pas Sat 0800-2400,40.7530982577996,-73.9840910989256,103155
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7607902507899,-73.9824254929866,101518
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7518956549818,-73.9905879315078,106970
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7534608569752,-73.9907192250592,102205
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7174325691862,-73.9989824929187,103786
12HR Pas Mon-Sat 0700-1900,40.7442214407544,-73.9327722583183,417924
3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400,40.7506515187212,-73.9872943310628,104889
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7545008345911,-73.9774820648566,104475
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7519600026645,-73.9849573783224,102727
2 HR Pas Mon-Sat 0900-1900,40.7452774613062,-73.9467877814251,414316
2 HR Pas Mon-Sat 0900-1900,40.7719427538186,-73.9248172205697,422809
16HR Pas Mon-Sat 0000-2400,40.5855612141442,-73.9525832938117,342833
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7500420277259,-73.9864280028832,105318
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7507997453118,-73.9863170753535,106568
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7564142575595,-73.9759390356263,106734
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7513093988481,-73.9855976933368,104318
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7535510631502,-73.9906614819333,103601
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7637086200686,-73.9812338864522,103579
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7518380943727,-73.9898834701636,101692
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7612814229114,-73.9835918142445,107136
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7517929838793,-73.9876773769701,101399
1HR Com Mon-Sat 0700-1900,40.7601671521059,-73.990895150659,102834
12HR Pas Mon-Sat 0700-1900,40.7435469186192,-73.9329096069814,417924
3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7634252936357,-73.9816878292409,107146
15HR Pas Mon-Sat 0800-2200,40.6775438716099,-73.8651069963028,342834
2HR Pas Mon-Sat 0700-2300,40.7391205339488,-74.0055286182131,104663
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7556246698087,-73.9871250714339,106119
12HR Pas Mon-Sat 0700-1900,40.7463876555093,-73.933150682354,414359
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7524588669525,-73.9919243850382,106970
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7619300967629,-73.9851305511867,104264
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7164989089961,-73.9965447932006,106409
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7550764303338,-73.9730064829868,106860
2HR Pas Mon-Sat 0700-1900,40.7173729777783,-74.0058874059845,104118
3HR Com Mon-Sat 0900-1600 /5HR Pas Mon-Sat 1900-2400,40.7545013530958,-73.988189979713,102048
2 HR Pas Mon-Sat 0900-1900,40.6908156209498,-73.9843538091909,342532
12HR Pas Mon-Sat 0700-1900,40.7461321224807,-73.9323888443459,425841
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7561252583794,-73.9810629725445,105453
2 HR Pas Mon-Sat 0900-1900,40.6906521350204,-73.9897627966247,300548
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7632986929126,-73.9769714367105,107068
15HR Pas Mon-Sat 0800-2200,40.5810458129259,-73.8366286696415,469235
3HR Com Mon-Fri 1000-1600 /5HR Pas Mon-Fri 1900-2400 /5HR Pas Sat 0800-2400,40.7642444630832,-73.9867317130489,106612
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7515422629675,-73.9880680010959,106094
15HR Pas Mon-Sat 0800-2200,40.6663273698846,-73.7355020138117,469239
2 HR Pas Mon-Sat 0900-1900,40.6780879527023,-73.9688144154076,312175
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7635479295102,-73.9831376940926,102931
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7598955466141,-73.9689013746214,104616
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7531048520831,-73.9860271813085,106208
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7553644198876,-73.9761475877734,106886
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7542290860417,-73.976537442717,107502
3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400,40.7178861140052,-73.9996161526399,107139
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7624448011735,-73.9747033340258,104456
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7558186879326,-73.9886288565159,102074
3HR Com Mon-Sat 0700-1900,40.7194531833008,-73.9978405613041,104039
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7614235038841,-73.9819843440855,102117
3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7493242028327,-73.984487716934,103498
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7545773947564,-73.979579509958,106759
12HR Pas Mon-Sat 0700-1900,40.7465585957127,-73.9315859505385,415762
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.754091134158,-73.986440026231,103672
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7498393489357,-73.9840259274388,106568
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7525216821276,-73.9901265113595,102207
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7683873138926,-73.985513711077,102403
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7614834842576,-73.9862685373785,103028
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7527391063079,-73.9868059005736,102140
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7510237788165,-73.984919893173,104318
15HR Pas Mon-Sat 0800-2200,40.6663213504324,-73.7355480701675,469239
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7559385503349,-73.9825690215885,105558
2HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2400,40.7688023663294,-73.9851914486,103394
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7547941806036,-73.9742582567378,101216
2 HR Pas Mon-Sat 0900-1900,40.7552853583334,-73.9180241220592,417848
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.75705273178,-73.9832608083982,104183
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7544326280866,-73.9908159641811,102480
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7575556183402,-73.9786400743217,116342
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7637088501475,-73.9799070014148,106592
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.758268128729,-73.9824958978474,103180
3HR Com Mon-Sat 0800-1900 /5HR Pas Mon-Sat 1900-2400,40.7210553281404,-74.0043944506338,101377
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7611821713295,-73.9894117118322,103104
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7556949276551,-73.9800493706211,105453
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7556684523649,-73.9880180594195,106699
12HR Pas Mon-Sat 0700-1900,40.7436966546242,-73.9327731797648,425992
15HR Pas Mon-Sat 0800-2200,40.6464801522049,-73.9025683794527,342824
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7540556374436,-73.9725237867596,104970
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7577283744419,-73.9831869337362,104185
12HR Pas Mon-Sat 0700-1900,40.7424128000316,-73.945516247637,412854
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7553171122097,-73.9791523923273,103696
2 HR Pas Mon-Sat 0830-1900,40.680643221199,-73.967676196388,330117
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7582844104715,-73.9726017816416,103160
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7519449995437,-73.9830033964816,106481
12HR Pas Mon-Sat 0700-1900,40.7443672259007,-73.9393914608584,418950
12HR Pas Mon-Sat 0700-1900,40.7441473611621,-73.9318387185245,417855
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7651785022559,-73.9821704489188,102944
3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7620969815596,-73.9699437113479,106706
12HR Pas Mon-Sat 0700-1900,40.7431691912271,-73.9433372529858,414115
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7613158702481,-73.9759133016992,103172
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7633733739661,-73.9814613711459,103067
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7500948123804,-73.9843724008898,104320
3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7530120215114,-73.9877336263498,101187
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7644599880822,-73.9852939920801,102781
3HR Com Mon-Sat 0700-1500 / 5 HR Pas Mon-Sat 1900-2400,40.7211809102614,-74.0042081566673,105693
3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400,40.7578296386982,-73.9820629740985,106487
3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400,40.7624983401868,-73.9834714615867,101504
15HR Pas Mon-Sat 0800-2200,40.658375190875,-74.0034572089017,342842
2HR Com Mon-Fri 0900-1900 /2HR Pas Sat 0900-1900,40.7630990592927,-73.9592890601414,102628
